	AS1	AS2	AS3	AS4	BS1	BS2	BS3	BS4	BS5	DM1	DM2	FD1	FD2	FD3	FD4	FD5	FD6	FD7	FD8	FG1	FG2	FG3	FG4	FG5	FG6	RE1	RE2	RE3	RE4	RE5	RE6	RE7	RE8	RF1	RF2	RF3	RF4	LO1	LO2	LO3	LO4	LO5	LO6	LO7	RM1	RM2	RM3	RM4	RM5	MD1	MD2	MD3	MD4	MD5	MD6	MD7	MD8	CP1	CP2	CP3	BF1	BF2	BF3	BF4
772	3	3	1	0	0	0	0	3	1	0	3	1	1	3	0	1	0	0	1	1	3	0	0	0	1	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
773	1	3	3	0	0	0	3	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	3	0	0	3	0	3	0	0	0	0	0	3	1	3	0	0	3	0	0	3	0	0	3	0
774	0	0	0	3	3	0	0	1	0	1	2	1	0	0	0	0	1	3	3	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	3	0	0	1	3	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	NA	NA	NA	2	2	0	0
775	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
776	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
777	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
778	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
779	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
780	2	3	3	0	0	2	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
781	2	3	3	0	0	2	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
782	2	3	3	0	0	2	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
783	2	3	3	0	0	2	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
784	2	3	3	0	0	3	1	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	1	3	1	1	0	0	0	3	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
785	2	3	3	0	0	3	1	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	1	3	1	1	0	0	0	3	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
786	3	3	3	0	1	2	2	0	0	0	3	2	1	0	2	0	0	0	1	2	0	0	0	0	1	0	0	0	2	2	0	0	0	1	0	1	2	0	0	2	2	2	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
787	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
788	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
789	3	3	3	0	0	0	3	1	0	3	1	3	3	1	3	1	0	0	0	1	0	1	3	0	0	0	0	0	2	3	1	0	0	1	0	1	2	0	0	0	3	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	3	0
790	3	3	3	0	0	1	3	0	0	3	1	3	3	1	3	0	0	0	0	2	2	2	2	0	0	0	0	0	2	2	0	0	1	1	0	1	2	0	0	0	3	1	1	1	3	1	0	0	0	2	0	1	0	0	0	0	1	3	1	0	0	0	3	0
791	3	3	3	0	0	1	3	0	0	3	1	1	1	0	1	0	0	1	3	1	0	0	0	3	3	0	0	0	3	1	1	0	0	1	0	1	2	0	0	2	3	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
792	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
793	3	3	1	0	0	0	0	3	1	0	3	0	0	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
794	3	3	0	0	0	0	2	3	0	0	3	3	3	3	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	1	0	3	0	0	0	0	3	1	0	0	3	0	1	0	1	0	3	3	0	0	0	3	0	0	3	0	0	0	1	3	0	3	0	0
795	1	2	0	2	0	3	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	0	0	2	3	3	0	0	0	3	0	0	0	0	0	0	3	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA
796	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
797	1	3	2	0	0	1	1	2	3	0	3	3	2	2	2	0	2	0	1	2	1	2	2	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	2	3	0	0	0	1	2
798	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	3	3	2	0	0	0	0	0	3	0	1	2	1	1	1	0	0	0	3	0	0	0	0	0	3	2	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
799	3	3	3	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	2	2	0	0	3	2	3	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
800	3	3	3	0	0	0	0	3	0	1	3	1	3	2	2	1	1	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	2	0	1	0	2	3	0	0	0	0	0	3	0	0	0	3	0	2	0	0	0	3	0	0	0	0	3	0
801	3	3	3	0	0	0	0	3	0	1	3	1	3	2	2	1	1	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	2	0	1	0	2	3	0	0	0	0	0	3	0	0	0	3	0	2	0	0	0	3	0	0	0	0	3	0
802	3	3	3	0	0	0	0	3	0	1	3	1	3	2	2	1	1	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	2	0	1	0	2	3	0	0	0	0	0	3	0	0	0	3	0	2	0	0	0	3	0	0	0	0	3	0
803	3	3	3	0	0	2	2	0	0	3	1	3	3	1	3	0	1	0	0	1	0	1	3	0	0	0	1	0	3	0	0	0	1	1	0	1	2	0	0	0	3	2	0	3	3	1	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	3	0
804	3	3	0	3	1	0	1	1	1	3	0	1	2	1	2	0	0	0	0	3	0	1	0	0	0	0	2	1	1	0	0	0	3	0	3	0	1	0	0	2	1	1	1	0	3	2	0	0	0	2	0	1	0	0	0	0	0	3	1	0	0	0	3	0
805	3	3	1	0	0	0	0	3	1	0	3	0	0	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
806	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
807	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
808	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
809	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	3	3	2	0	0	0	0	0	3	0	1	2	1	1	1	0	0	0	3	0	0	0	0	0	3	2	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
810	1	3	2	0	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	2	0	1	0	2	1	0	0	1	1	0	3	0	3	1	1	1	1	0	0	0	2	2	1	0	0	2	1
811	1	3	2	0	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	2	0	1	0	2	1	0	0	1	1	0	3	0	3	1	1	1	1	0	0	0	2	2	1	0	0	2	1
812	1	3	2	0	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	2	0	1	0	2	1	0	0	1	1	0	3	0	3	1	1	1	1	0	0	0	2	2	1	0	0	2	1
813	1	3	2	0	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	2	0	1	0	2	1	0	0	1	1	0	3	0	3	1	1	1	1	0	0	0	2	2	1	0	0	2	1
814	3	3	3	0	0	0	0	1	3	0	3	0	1	1	0	0	0	0	3	1	0	0	0	3	0	0	0	0	3	0	0	2	0	0	0	1	3	0	1	0	3	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0
815	1	3	2	0	0	1	1	2	3	0	3	3	2	2	2	0	2	0	1	2	1	2	2	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	2	3	0	0	0	1	2
816	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
817	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
818	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
819	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
820	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
821	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
822	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
823	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
824	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
825	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
826	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
827	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
828	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
829	3	3	3	0	0	3	0	0	0	2	3	3	1	0	3	0	0	0	0	1	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	3	0	0	0	3	0
830	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
831	2	3	3	0	0	2	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
832	2	3	3	0	0	3	1	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	1	3	1	1	0	0	0	3	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
833	3	3	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
834	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
835	0	3	1	3	1	2	1	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	2	0	1	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	3	0	0	2	3	0	0	1	1	1
836	0	3	1	3	1	2	1	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	2	0	1	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	3	0	0	2	3	0	0	1	1	1
837	0	3	1	3	1	2	1	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	2	0	1	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	3	0	0	2	3	0	0	1	1	1
838	0	3	1	3	1	2	1	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	2	0	1	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	3	0	0	2	3	0	0	1	1	1
839	0	3	1	3	1	2	1	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	2	0	1	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	3	0	0	2	3	0	0	1	1	1
840	0	3	1	3	1	2	1	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	2	0	1	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	3	0	0	2	3	0	0	1	1	1
841	0	3	1	3	1	2	1	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	2	0	1	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	3	0	0	2	3	0	0	1	1	1
842	3	3	1	2	1	1	1	1	0	1	3	1	1	1	1	1	1	2	1	0	1	1	0	1	2	0	1	1	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	0	1	1	1	3	1	0	0	1	1	1	3	0	0	0	2	2	0	1	2	1
843	3	3	1	2	1	1	1	1	0	1	3	1	1	1	1	1	1	2	1	0	1	1	0	1	2	0	1	1	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	0	1	1	1	3	1	0	0	1	1	1	3	0	0	0	2	2	0	1	2	1
844	3	3	1	2	1	1	1	1	0	1	3	1	1	1	1	1	1	2	1	0	1	1	0	1	2	0	1	1	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	0	1	1	1	3	1	0	0	1	1	1	3	0	0	0	2	2	0	1	2	1
845	3	3	1	2	1	1	1	1	0	1	3	1	1	1	1	1	1	2	1	0	1	1	0	1	2	0	1	1	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	0	1	1	1	3	1	0	0	1	1	1	3	0	0	0	2	2	0	1	2	1
846	3	3	1	2	1	1	1	1	0	1	3	1	1	1	1	1	1	2	1	0	1	1	0	1	2	0	1	1	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	0	1	1	1	3	1	0	0	1	1	1	3	0	0	0	2	2	0	1	2	1
847	3	3	1	2	1	1	1	1	0	1	3	1	1	1	1	1	1	2	1	0	1	1	0	1	2	0	1	1	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	0	1	1	1	3	1	0	0	1	1	1	3	0	0	0	2	2	0	1	2	1
848	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
849	3	3	0	3	3	0	0	0	0	3	0	0	3	3	0	1	3	1	0	3	1	0	3	0	1	3	3	3	0	0	0	0	0	0	0	0	3	0	0	3	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	3
850	2	3	3	0	0	2	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
851	2	3	3	0	0	3	1	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	1	3	1	1	0	0	0	3	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
852	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
853	3	3	3	0	0	0	0	1	3	0	3	0	1	1	0	0	0	0	3	1	0	0	0	3	0	0	0	0	3	0	0	2	0	0	0	1	3	0	1	0	3	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0
854	1	3	2	0	0	1	1	2	3	0	3	3	2	2	2	0	2	0	1	2	1	2	2	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	2	3	0	0	0	1	2
855	3	3	3	0	0	1	3	0	0	3	1	1	1	0	1	0	0	1	3	1	0	0	0	3	3	0	0	0	3	1	1	0	0	1	0	1	2	0	0	2	3	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
856	0	3	0	3	0	3	0	0	0	1	3	0	0	0	0	0	1	3	1	0	0	0	0	3	1	0	0	0	3	0	0	2	0	0	0	0	3	1	3	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	3	0	0	2	3	0	0	3	0	0
858	3	3	0	3	0	3	0	0	0	0	3	0	0	0	0	0	0	3	3	0	0	0	0	0	3	0	1	1	1	1	1	0	0	0	0	0	3	1	1	3	1	0	0	0	1	0	0	3	2	0	0	1	1	0	3	0	0	0	3	2	0	0	3	0
859	0	3	3	0	0	3	0	0	0	1	3	3	3	0	3	0	0	0	0	3	0	0	3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
860	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
861	3	3	3	0	0	0	3	0	0	0	3	3	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	3	0	0	0	0	3	1	0	0	1	3	0	0	0	0	0	3	0	0	0	0	0	3	1	0	0	0	3	0
862	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
863	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
864	3	3	1	0	0	0	0	3	1	0	3	0	0	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
866	3	3	1	0	0	0	0	3	1	0	3	1	1	3	0	1	0	0	1	1	3	0	0	0	1	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
867	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
868	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
869	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
870	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
871	1	3	3	0	0	2	2	1	0	2	3	3	2	0	3	0	0	0	1	2	0	0	3	0	1	0	2	2	1	2	1	1	0	3	0	3	0	0	3	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	1	1	0	0	3	0
872	3	3	3	0	0	3	0	0	0	0	3	3	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	2	2	0	0	0	3	1	0	0	3	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
873	3	3	3	0	0	3	0	0	0	0	3	3	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	2	2	0	0	0	3	1	0	0	3	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
874	2	3	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	1	3	0	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	0
875	2	3	3	0	0	0	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
876	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	1	0	0	3	0
877	3	3	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
878	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
